age,total_orders,average_order_value,total_spent,frequency_of_purchases,website_visits,social_media_engagement,customer_support_interactions,returns_refunds,email_open_rate,account_age_days,days_since_last_purchase,gender_Male,product_categories_Beauty,product_categories_Books,product_categories_Clothing,product_categories_Electronics,product_categories_Health,product_categories_Home & Kitchen,product_categories_Pets,product_categories_Sports & Outdoors,product_categories_Toys,payment_method_bankcard,payment_method_china-unionpay,payment_method_diners-club-carte-blanche,payment_method_diners-club-enroute,payment_method_diners-club-international,payment_method_diners-club-us-ca,payment_method_instapayment,payment_method_jcb,payment_method_laser,payment_method_maestro,payment_method_mastercard,payment_method_solo,payment_method_switch,payment_method_visa,payment_method_visa-electron,device_type_Mobile,loyalty_program_status_Gold,loyalty_program_status_Platinum,loyalty_program_status_Silver
19,14,111,1554,117.5,368,54,13,10,89.66,1955,310,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
54,64,16,1024,15.234375,487,74,19,1,94.0,1274,299,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
54,15,362,5430,82.4,43,18,17,1,96.29,1475,239,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40,9,152,1368,139.55555555555554,14,48,11,4,64.2,1618,362,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
82,40,380,15200,9.375,673,91,18,3,89.79,709,334,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
80,96,167,16032,8.270833333333334,72,99,12,7,74.1,1100,306,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
47,47,195,9165,20.5531914893617,304,82,7,9,7.3,1060,94,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
46,24,204,4896,27.208333333333332,660,2,15,2,92.18,727,74,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
95,27,498,13446,27.25925925925926,1030,77,9,8,96.51,935,199,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,32,205,6560,12.125,427,7,10,5,20.85,673,285,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,23,217,4991,40.608695652173914,602,18,10,4,32.8,995,61,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
92,39,312,12168,5.538461538461538,342,32,6,3,83.78,421,205,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
56,94,118,11092,22.5,228,22,10,1,8.9,2258,143,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
56,42,134,5628,14.976190476190476,601,87,5,10,45.04,677,48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
56,80,194,15520,1.9375,709,81,0,9,46.36,342,187,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
64,90,235,21150,5.555555555555555,990,67,6,5,88.9,556,56,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
90,61,451,27511,23.59016393442623,627,89,11,10,89.85,1459,20,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,7,442,3094,263.7142857142857,587,54,14,1,56.93,1930,84,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
81,76,77,5852,2.776315789473684,392,80,18,5,78.05,439,228,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
21,37,191,7067,19.64864864864865,207,29,4,4,78.0,921,194,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
54,65,402,26130,4.2615384615384615,20,6,20,4,92.26,496,219,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
41,18,322,5796,25.88888888888889,674,8,4,3,13.18,706,240,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
54,56,198,11088,22.142857142857142,965,57,0,8,97.01,1301,61,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55,27,450,12150,86.92592592592592,800,90,15,4,52.21,2419,72,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,37,167,6179,54.86486486486486,83,4,2,7,22.38,2333,303,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
39,60,71,4260,5.083333333333333,200,65,2,7,14.46,515,210,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
95,61,121,7381,28.540983606557376,895,42,2,10,44.43,1974,233,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
57,93,500,46500,15.043010752688172,943,98,13,2,7.19,1604,205,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
70,58,220,12760,20.224137931034484,670,90,13,9,72.77,1354,181,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
89,13,310,4030,95.84615384615384,201,71,0,5,82.67,1608,362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
84,57,319,18183,28.42105263157895,642,54,13,4,59.72,1686,66,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
58,29,484,14036,14.482758620689655,518,28,14,9,1.79,566,146,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,77,262,20174,17.87012987012987,747,64,3,9,9.03,1615,239,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
89,11,395,4345,138.72727272727272,920,29,18,6,0.49,1715,189,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
44,65,136,8840,15.307692307692308,945,1,16,2,84.4,1293,298,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
74,42,359,15078,6.357142857142857,606,92,19,5,41.88,495,228,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
53,22,237,5214,99.63636363636364,271,58,5,7,23.76,2307,115,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
69,2,296,592,216.5,579,81,7,6,62.72,519,86,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
44,34,225,7650,58.411764705882355,97,43,10,3,40.92,2205,219,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
53,97,167,16199,22.412371134020617,938,65,1,7,46.0,2410,236,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
45,90,285,25650,7.966666666666667,955,66,3,3,2.63,1066,349,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,50,15,750,11.34,652,61,1,9,49.15,917,350,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
81,92,395,36340,10.597826086956522,115,54,2,10,48.27,1142,167,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32,66,32,2112,7.621212121212121,389,57,1,8,83.72,671,168,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45,79,356,28124,20.89873417721519,672,24,19,10,88.35,1718,67,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
93,20,455,9100,0.25,14,94,9,5,18.27,150,145,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
52,14,214,2996,92.21428571428571,825,34,19,8,92.8,1396,105,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
20,53,153,8109,17.67924528301887,919,94,7,4,72.75,958,21,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60,99,43,4257,14.828282828282829,113,6,14,9,86.01,1698,230,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
